token_id,contract_address,vehicle_info,scenario_type,training_conversation,value,risk_score,premium,verified
1808,0x92b457e4b248ddc4a5d0df0cbff3c6a4186b005f,2002 Audi RS6,claim,"User: ""I need to file a claim for my Audi""
Bot: I can help you file a claim for your 2002 Audi RS6. I need to check your policy status first. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",5877,77.0877,2,False
1809,0x01083da291d05243986fc4560c1a1c0ba9e097f3,2018 Ford Focus,analysis,"User: ""Tell me about my Ford Focus""
Bot: I can see your 2018 Ford Focus (Token ID: 1809) valued at £4,462. It's located in Enfield (EN1 8OX) which is a medium risk area. Based on its standard category and location, I calculate a risk score of 44/100. Would you like me to generate an insurance quote?",4462,43.9462,0,False
1809,0x01083da291d05243986fc4560c1a1c0ba9e097f3,2018 Ford Focus,quote,"User: ""How much would it cost to insure my Ford?""
Bot: For your 2018 Ford Focus worth £4,462, I recommend standard coverage. Given its location in Enfield and risk score of 44/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",4462,43.9462,0,False
1809,0x01083da291d05243986fc4560c1a1c0ba9e097f3,2018 Ford Focus,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ford Focus (VIN: 02508357...). ⚠️ Ownership needs verification, ⚠️ VIN needs verification, ✅ DVLA verified. Please upload your V5C document for verification.",4462,43.9462,0,False
1809,0x01083da291d05243986fc4560c1a1c0ba9e097f3,2018 Ford Focus,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Ford Focus was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",4462,43.9462,0,False
1810,0xfac8f46f55f7174e07cbf7651a12ff29f5d6eb1d,2009 Jaguar XK,analysis,"User: ""Tell me about my Jaguar XK""
Bot: I can see your 2009 Jaguar XK (Token ID: 1810) valued at £6,584. It's located in Westminster (SW1 1NO) which is a very high risk area. Based on its luxury category and location, I calculate a risk score of 89/100. Would you like me to generate an insurance quote?",6584,89.0584,2,True
1810,0xfac8f46f55f7174e07cbf7651a12ff29f5d6eb1d,2009 Jaguar XK,quote,"User: ""How much would it cost to insure my Jaguar?""
Bot: For your 2009 Jaguar XK worth £6,584, I recommend standard coverage. Given its location in Westminster and risk score of 89/100, the estimated premium is £2/month. This covers theft, damage, and total loss. Shall I create a policy quote?",6584,89.0584,2,True
1810,0xfac8f46f55f7174e07cbf7651a12ff29f5d6eb1d,2009 Jaguar XK,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Jaguar XK (VIN: 83612837...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",6584,89.0584,2,True
1810,0xfac8f46f55f7174e07cbf7651a12ff29f5d6eb1d,2009 Jaguar XK,claim,"User: ""I need to file a claim for my Jaguar""
Bot: I can help you file a claim for your 2009 Jaguar XK. I need to check your policy status first. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",6584,89.0584,2,True
1811,0x6c5b90ce8d92f8b27d0583f17d4c8dad2e2b55fd,2011 Ferrari 250GT,analysis,"User: ""Tell me about my Ferrari 250GT""
Bot: I can see your 2011 Ferrari 250GT (Token ID: 1811) valued at £37,343. It's located in Croydon (CR0 2SD) which is a medium risk area. Based on its supercar category and location, I calculate a risk score of 91/100. Would you like me to generate an insurance quote?",37343,90.7343,11,True
1811,0x6c5b90ce8d92f8b27d0583f17d4c8dad2e2b55fd,2011 Ferrari 250GT,quote,"User: ""How much would it cost to insure my Ferrari?""
Bot: For your 2011 Ferrari 250GT worth £37,343, I recommend comprehensive coverage. Given its location in Croydon and risk score of 91/100, the estimated premium is £11/month. This covers theft, damage, and total loss. Shall I create a policy quote?",37343,90.7343,11,True
1811,0x6c5b90ce8d92f8b27d0583f17d4c8dad2e2b55fd,2011 Ferrari 250GT,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ferrari 250GT (VIN: 81516259...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",37343,90.7343,11,True
1811,0x6c5b90ce8d92f8b27d0583f17d4c8dad2e2b55fd,2011 Ferrari 250GT,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Ferrari 250GT was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",37343,90.7343,11,True
1812,0x53092a17eca2106fba7e18e4284aab7839d01723,2018 Toyota Prius,analysis,"User: ""Tell me about my Toyota Prius""
Bot: I can see your 2018 Toyota Prius (Token ID: 1812) valued at £6,694. It's located in Mayfair (W1 8OG) which is a high risk area. Based on its standard category and location, I calculate a risk score of 49/100. Would you like me to generate an insurance quote?",6694,49.1694,1,True
1812,0x53092a17eca2106fba7e18e4284aab7839d01723,2018 Toyota Prius,quote,"User: ""How much would it cost to insure my Toyota?""
Bot: For your 2018 Toyota Prius worth £6,694, I recommend standard coverage. Given its location in Mayfair and risk score of 49/100, the estimated premium is £1/month. This covers theft, damage, and total loss. Shall I create a policy quote?",6694,49.1694,1,True
1812,0x53092a17eca2106fba7e18e4284aab7839d01723,2018 Toyota Prius,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Toyota Prius (VIN: 24426508...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",6694,49.1694,1,True
1812,0x53092a17eca2106fba7e18e4284aab7839d01723,2018 Toyota Prius,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Toyota Prius was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",6694,49.1694,1,True
1813,0xfac8f46f708e03ff62581f7d1bf0e554e9a8be6e,2008 Jaguar F-Pace,analysis,"User: ""Tell me about my Jaguar F-Pace""
Bot: I can see your 2008 Jaguar F-Pace (Token ID: 1813) valued at £8,481. It's located in Mayfair (W1 4RG) which is a high risk area. Based on its luxury category and location, I calculate a risk score of 84/100. Would you like me to generate an insurance quote?",8481,84.1481,3,True
1813,0xfac8f46f708e03ff62581f7d1bf0e554e9a8be6e,2008 Jaguar F-Pace,quote,"User: ""How much would it cost to insure my Jaguar?""
Bot: For your 2008 Jaguar F-Pace worth £8,481, I recommend standard coverage. Given its location in Mayfair and risk score of 84/100, the estimated premium is £3/month. This covers theft, damage, and total loss. Shall I create a policy quote?",8481,84.1481,3,True
1813,0xfac8f46f708e03ff62581f7d1bf0e554e9a8be6e,2008 Jaguar F-Pace,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Jaguar F-Pace (VIN: 69894560...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",8481,84.1481,3,True
1813,0xfac8f46f708e03ff62581f7d1bf0e554e9a8be6e,2008 Jaguar F-Pace,claim,"User: ""I need to file a claim for my Jaguar""
Bot: I can help you file a claim for your 2008 Jaguar F-Pace. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",8481,84.1481,3,True
1814,0xfac8f46f8715fb6c6dabb38ef16e49d9ec3269bd,2006 Jaguar F-Pace,analysis,"User: ""Tell me about my Jaguar F-Pace""
Bot: I can see your 2006 Jaguar F-Pace (Token ID: 1814) valued at £7,178. It's located in Mayfair (W1 4XV) which is a high risk area. Based on its luxury category and location, I calculate a risk score of 84/100. Would you like me to generate an insurance quote?",7178,83.81779999999999,2,False
1814,0xfac8f46f8715fb6c6dabb38ef16e49d9ec3269bd,2006 Jaguar F-Pace,quote,"User: ""How much would it cost to insure my Jaguar?""
Bot: For your 2006 Jaguar F-Pace worth £7,178, I recommend standard coverage. Given its location in Mayfair and risk score of 84/100, the estimated premium is £2/month. This covers theft, damage, and total loss. Shall I create a policy quote?",7178,83.81779999999999,2,False
1814,0xfac8f46f8715fb6c6dabb38ef16e49d9ec3269bd,2006 Jaguar F-Pace,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Jaguar F-Pace (VIN: 24469446...). ⚠️ Ownership needs verification, ✅ VIN verified, ✅ DVLA verified. Please upload your V5C document for verification.",7178,83.81779999999999,2,False
1814,0xfac8f46f8715fb6c6dabb38ef16e49d9ec3269bd,2006 Jaguar F-Pace,claim,"User: ""I need to file a claim for my Jaguar""
Bot: I can help you file a claim for your 2006 Jaguar F-Pace. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",7178,83.81779999999999,2,False
1815,0x01083da2c72e107eabe118af1760f614edc9ecfb,2018 Ford Fiesta,analysis,"User: ""Tell me about my Ford Fiesta""
Bot: I can see your 2018 Ford Fiesta (Token ID: 1815) valued at £3,347. It's located in Croydon (CR0 1JB) which is a medium risk area. Based on its standard category and location, I calculate a risk score of 44/100. Would you like me to generate an insurance quote?",3347,43.8347,0,True
1815,0x01083da2c72e107eabe118af1760f614edc9ecfb,2018 Ford Fiesta,quote,"User: ""How much would it cost to insure my Ford?""
Bot: For your 2018 Ford Fiesta worth £3,347, I recommend standard coverage. Given its location in Croydon and risk score of 44/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",3347,43.8347,0,True
1815,0x01083da2c72e107eabe118af1760f614edc9ecfb,2018 Ford Fiesta,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ford Fiesta (VIN: 28575276...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",3347,43.8347,0,True
1815,0x01083da2c72e107eabe118af1760f614edc9ecfb,2018 Ford Fiesta,claim,"User: ""I need to file a claim for my Ford""
Bot: I can help you file a claim for your 2018 Ford Fiesta. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",3347,43.8347,0,True
1816,0xe697147246a11056a1f55f1962a80ad6940aecbf,2018 Aston Martin Vantage,analysis,"User: ""Tell me about my Aston Martin Vantage""
Bot: I can see your 2018 Aston Martin Vantage (Token ID: 1816) valued at £25,103. It's located in Chelsea (SW3 3EN) which is a high risk area. Based on its luxury category and location, I calculate a risk score of 87/100. Would you like me to generate an insurance quote?",25103,86.8103,8,False
1816,0xe697147246a11056a1f55f1962a80ad6940aecbf,2018 Aston Martin Vantage,quote,"User: ""How much would it cost to insure my Aston Martin?""
Bot: For your 2018 Aston Martin Vantage worth £25,103, I recommend standard coverage. Given its location in Chelsea and risk score of 87/100, the estimated premium is £8/month. This covers theft, damage, and total loss. Shall I create a policy quote?",25103,86.8103,8,False
1816,0xe697147246a11056a1f55f1962a80ad6940aecbf,2018 Aston Martin Vantage,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Aston Martin Vantage (VIN: 86981189...). ⚠️ Ownership needs verification, ✅ VIN verified, ⚠️ DVLA verification pending. Please upload your V5C document for verification.",25103,86.8103,8,False
1816,0xe697147246a11056a1f55f1962a80ad6940aecbf,2018 Aston Martin Vantage,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Aston Martin Vantage was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",25103,86.8103,8,False
1817,0xbada04e2c8bc4103397ef82fee64ae20bd2accbd,2000 Volkswagen Passat,analysis,"User: ""Tell me about my Volkswagen Passat""
Bot: I can see your 2000 Volkswagen Passat (Token ID: 1817) valued at £1,865. It's located in Islington (N1 7UD) which is a medium risk area. Based on its standard category and location, I calculate a risk score of 53/100. Would you like me to generate an insurance quote?",1865,52.6865,0,False
1817,0xbada04e2c8bc4103397ef82fee64ae20bd2accbd,2000 Volkswagen Passat,quote,"User: ""How much would it cost to insure my Volkswagen?""
Bot: For your 2000 Volkswagen Passat worth £1,865, I recommend standard coverage. Given its location in Islington and risk score of 53/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",1865,52.6865,0,False
1817,0xbada04e2c8bc4103397ef82fee64ae20bd2accbd,2000 Volkswagen Passat,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Volkswagen Passat (VIN: 74728764...). ⚠️ Ownership needs verification, ✅ VIN verified, ✅ DVLA verified. Please upload your V5C document for verification.",1865,52.6865,0,False
1817,0xbada04e2c8bc4103397ef82fee64ae20bd2accbd,2000 Volkswagen Passat,claim,"User: ""I need to file a claim for my Volkswagen""
Bot: I can help you file a claim for your 2000 Volkswagen Passat. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",1865,52.6865,0,False
1818,0xbada04e2d319913fc74295cbe536498b2e6ebdbd,2004 Volkswagen Polo,analysis,"User: ""Tell me about my Volkswagen Polo""
Bot: I can see your 2004 Volkswagen Polo (Token ID: 1818) valued at £1,388. It's located in Chelsea (SW3 8VE) which is a high risk area. Based on its standard category and location, I calculate a risk score of 56/100. Would you like me to generate an insurance quote?",1388,55.6388,0,False
1818,0xbada04e2d319913fc74295cbe536498b2e6ebdbd,2004 Volkswagen Polo,quote,"User: ""How much would it cost to insure my Volkswagen?""
Bot: For your 2004 Volkswagen Polo worth £1,388, I recommend standard coverage. Given its location in Chelsea and risk score of 56/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",1388,55.6388,0,False
1818,0xbada04e2d319913fc74295cbe536498b2e6ebdbd,2004 Volkswagen Polo,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Volkswagen Polo (VIN: 29979494...). ⚠️ Ownership needs verification, ✅ VIN verified, ⚠️ DVLA verification pending. Please upload your V5C document for verification.",1388,55.6388,0,False
1818,0xbada04e2d319913fc74295cbe536498b2e6ebdbd,2004 Volkswagen Polo,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Volkswagen Polo was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",1388,55.6388,0,False
1819,0xbcb48dddf4761bbaf88e9fab4830faa9f969a9ed,2024 BMW i8,analysis,"User: ""Tell me about my BMW i8""
Bot: I can see your 2024 BMW i8 (Token ID: 1819) valued at £73,600. It's located in Mayfair (W1 4VZ) which is a high risk area. Based on its premium category and location, I calculate a risk score of 65/100. Would you like me to generate an insurance quote?",73600,65.0,20,True
1819,0xbcb48dddf4761bbaf88e9fab4830faa9f969a9ed,2024 BMW i8,quote,"User: ""How much would it cost to insure my BMW?""
Bot: For your 2024 BMW i8 worth £73,600, I recommend comprehensive coverage. Given its location in Mayfair and risk score of 65/100, the estimated premium is £20/month. This covers theft, damage, and total loss. Shall I create a policy quote?",73600,65.0,20,True
1819,0xbcb48dddf4761bbaf88e9fab4830faa9f969a9ed,2024 BMW i8,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your BMW i8 (VIN: 53483703...). ✅ Ownership verified, ⚠️ VIN needs verification, ✅ DVLA verified. You can proceed with insurance!",73600,65.0,20,True
1819,0xbcb48dddf4761bbaf88e9fab4830faa9f969a9ed,2024 BMW i8,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the BMW i8 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",73600,65.0,20,True
1820,0x6c5b90ceaf1244c713dfea850ad0ea021e459a5e,2008 Ferrari 488,analysis,"User: ""Tell me about my Ferrari 488""
Bot: I can see your 2008 Ferrari 488 (Token ID: 1820) valued at £43,617. It's located in Richmond (TW9 4QS) which is a low risk area. Based on its supercar category and location, I calculate a risk score of 88/100. Would you like me to generate an insurance quote?",43617,87.8617,8,True
1820,0x6c5b90ceaf1244c713dfea850ad0ea021e459a5e,2008 Ferrari 488,quote,"User: ""How much would it cost to insure my Ferrari?""
Bot: For your 2008 Ferrari 488 worth £43,617, I recommend comprehensive coverage. Given its location in Richmond and risk score of 88/100, the estimated premium is £8/month. This covers theft, damage, and total loss. Shall I create a policy quote?",43617,87.8617,8,True
1820,0x6c5b90ceaf1244c713dfea850ad0ea021e459a5e,2008 Ferrari 488,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ferrari 488 (VIN: 74936050...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",43617,87.8617,8,True
1820,0x6c5b90ceaf1244c713dfea850ad0ea021e459a5e,2008 Ferrari 488,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Ferrari 488 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",43617,87.8617,8,True
1821,0xbada04e231707f6d4751b552bf0ca795a0573645,2017 Volkswagen Polo,analysis,"User: ""Tell me about my Volkswagen Polo""
Bot: I can see your 2017 Volkswagen Polo (Token ID: 1821) valued at £4,105. It's located in Wandsworth (SW11 8DM) which is a low risk area. Based on its standard category and location, I calculate a risk score of 39/100. Would you like me to generate an insurance quote?",4105,39.4105,0,True
1821,0xbada04e231707f6d4751b552bf0ca795a0573645,2017 Volkswagen Polo,quote,"User: ""How much would it cost to insure my Volkswagen?""
Bot: For your 2017 Volkswagen Polo worth £4,105, I recommend standard coverage. Given its location in Wandsworth and risk score of 39/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",4105,39.4105,0,True
1821,0xbada04e231707f6d4751b552bf0ca795a0573645,2017 Volkswagen Polo,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Volkswagen Polo (VIN: 03566373...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",4105,39.4105,0,True
1821,0xbada04e231707f6d4751b552bf0ca795a0573645,2017 Volkswagen Polo,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Volkswagen Polo was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",4105,39.4105,0,True
1822,0x01083da238367685e895ea702138a9d65e97a9a3,2005 Ford Focus,analysis,"User: ""Tell me about my Ford Focus""
Bot: I can see your 2005 Ford Focus (Token ID: 1822) valued at £1,509. It's located in Tower Hamlets (E1 7AA) which is a high risk area. Based on its standard category and location, I calculate a risk score of 55/100. Would you like me to generate an insurance quote?",1509,55.1509,0,False
1822,0x01083da238367685e895ea702138a9d65e97a9a3,2005 Ford Focus,quote,"User: ""How much would it cost to insure my Ford?""
Bot: For your 2005 Ford Focus worth £1,509, I recommend standard coverage. Given its location in Tower Hamlets and risk score of 55/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",1509,55.1509,0,False
1822,0x01083da238367685e895ea702138a9d65e97a9a3,2005 Ford Focus,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ford Focus (VIN: 77307722...). ⚠️ Ownership needs verification, ✅ VIN verified, ✅ DVLA verified. Please upload your V5C document for verification.",1509,55.1509,0,False
1822,0x01083da238367685e895ea702138a9d65e97a9a3,2005 Ford Focus,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Ford Focus was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",1509,55.1509,0,False
1823,0xe6971472cb6de4bcdd4f09e30e54af6931c4d5e1,1964 Aston Martin DB9,analysis,"User: ""Tell me about my Aston Martin DB9""
Bot: I can see your 1964 Aston Martin DB9 (Token ID: 1823) valued at £148,190. It's located in Mayfair (W1 2MP) which is a high risk area. Based on its luxury category and location, I calculate a risk score of 84/100. Would you like me to generate an insurance quote?",148190,84.5,54,False
1823,0xe6971472cb6de4bcdd4f09e30e54af6931c4d5e1,1964 Aston Martin DB9,quote,"User: ""How much would it cost to insure my Aston Martin?""
Bot: For your 1964 Aston Martin DB9 worth £148,190, I recommend comprehensive coverage. Given its location in Mayfair and risk score of 84/100, the estimated premium is £54/month. This covers theft, damage, and total loss. Shall I create a policy quote?",148190,84.5,54,False
1823,0xe6971472cb6de4bcdd4f09e30e54af6931c4d5e1,1964 Aston Martin DB9,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Aston Martin DB9 (VIN: 89712135...). ⚠️ Ownership needs verification, ✅ VIN verified, ✅ DVLA verified. Please upload your V5C document for verification.",148190,84.5,54,False
1823,0xe6971472cb6de4bcdd4f09e30e54af6931c4d5e1,1964 Aston Martin DB9,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Aston Martin DB9 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",148190,84.5,54,False
1824,0xfac8f46fc725c9ea98f5404db713bbbd4d3e296c,2007 Jaguar E-Type,analysis,"User: ""Tell me about my Jaguar E-Type""
Bot: I can see your 2007 Jaguar E-Type (Token ID: 1824) valued at £13,376. It's located in Mayfair (W1 3XN) which is a high risk area. Based on its luxury category and location, I calculate a risk score of 85/100. Would you like me to generate an insurance quote?",13376,84.5376,4,True
1824,0xfac8f46fc725c9ea98f5404db713bbbd4d3e296c,2007 Jaguar E-Type,quote,"User: ""How much would it cost to insure my Jaguar?""
Bot: For your 2007 Jaguar E-Type worth £13,376, I recommend standard coverage. Given its location in Mayfair and risk score of 85/100, the estimated premium is £4/month. This covers theft, damage, and total loss. Shall I create a policy quote?",13376,84.5376,4,True
1824,0xfac8f46fc725c9ea98f5404db713bbbd4d3e296c,2007 Jaguar E-Type,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Jaguar E-Type (VIN: 42883204...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",13376,84.5376,4,True
1824,0xfac8f46fc725c9ea98f5404db713bbbd4d3e296c,2007 Jaguar E-Type,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Jaguar E-Type was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",13376,84.5376,4,True
1825,0xa9cebc931b5d8a7e1073727759594c1d7f0a72a2,2016 Porsche Cayman,analysis,"User: ""Tell me about my Porsche Cayman""
Bot: I can see your 2016 Porsche Cayman (Token ID: 1825) valued at £16,525. It's located in Enfield (EN1 9QJ) which is a medium risk area. Based on its sports category and location, I calculate a risk score of 71/100. Would you like me to generate an insurance quote?",16525,71.1525,3,True
1825,0xa9cebc931b5d8a7e1073727759594c1d7f0a72a2,2016 Porsche Cayman,quote,"User: ""How much would it cost to insure my Porsche?""
Bot: For your 2016 Porsche Cayman worth £16,525, I recommend standard coverage. Given its location in Enfield and risk score of 71/100, the estimated premium is £3/month. This covers theft, damage, and total loss. Shall I create a policy quote?",16525,71.1525,3,True
1825,0xa9cebc931b5d8a7e1073727759594c1d7f0a72a2,2016 Porsche Cayman,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Porsche Cayman (VIN: 14788919...). ✅ Ownership verified, ⚠️ VIN needs verification, ✅ DVLA verified. You can proceed with insurance!",16525,71.1525,3,True
1825,0xa9cebc931b5d8a7e1073727759594c1d7f0a72a2,2016 Porsche Cayman,claim,"User: ""I need to file a claim for my Porsche""
Bot: I can help you file a claim for your 2016 Porsche Cayman. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",16525,71.1525,3,True
1826,0x01083da2056f04f023c8eb577b9aeae21eefdac4,2007 Ford Fiesta,analysis,"User: ""Tell me about my Ford Fiesta""
Bot: I can see your 2007 Ford Fiesta (Token ID: 1826) valued at £1,337. It's located in Richmond (TW9 5BT) which is a low risk area. Based on its standard category and location, I calculate a risk score of 44/100. Would you like me to generate an insurance quote?",1337,44.1337,0,False
1826,0x01083da2056f04f023c8eb577b9aeae21eefdac4,2007 Ford Fiesta,quote,"User: ""How much would it cost to insure my Ford?""
Bot: For your 2007 Ford Fiesta worth £1,337, I recommend standard coverage. Given its location in Richmond and risk score of 44/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",1337,44.1337,0,False
1826,0x01083da2056f04f023c8eb577b9aeae21eefdac4,2007 Ford Fiesta,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ford Fiesta (VIN: 15015802...). ⚠️ Ownership needs verification, ⚠️ VIN needs verification, ✅ DVLA verified. Please upload your V5C document for verification.",1337,44.1337,0,False
1826,0x01083da2056f04f023c8eb577b9aeae21eefdac4,2007 Ford Fiesta,claim,"User: ""I need to file a claim for my Ford""
Bot: I can help you file a claim for your 2007 Ford Fiesta. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",1337,44.1337,0,False
1827,0x01083da2087a23e38e7484643c31978536840bab,2016 Ford Fiesta,analysis,"User: ""Tell me about my Ford Fiesta""
Bot: I can see your 2016 Ford Fiesta (Token ID: 1827) valued at £2,832. It's located in Tower Hamlets (E1 7ZO) which is a high risk area. Based on its standard category and location, I calculate a risk score of 50/100. Would you like me to generate an insurance quote?",2832,49.7832,0,True
1827,0x01083da2087a23e38e7484643c31978536840bab,2016 Ford Fiesta,quote,"User: ""How much would it cost to insure my Ford?""
Bot: For your 2016 Ford Fiesta worth £2,832, I recommend standard coverage. Given its location in Tower Hamlets and risk score of 50/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",2832,49.7832,0,True
1827,0x01083da2087a23e38e7484643c31978536840bab,2016 Ford Fiesta,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ford Fiesta (VIN: 69262572...). ✅ Ownership verified, ⚠️ VIN needs verification, ✅ DVLA verified. You can proceed with insurance!",2832,49.7832,0,True
1827,0x01083da2087a23e38e7484643c31978536840bab,2016 Ford Fiesta,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Ford Fiesta was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",2832,49.7832,0,True
1828,0xbcb48ddd09a8f3ae2471b25cea923624c178b30f,2018 BMW X5,analysis,"User: ""Tell me about my BMW X5""
Bot: I can see your 2018 BMW X5 (Token ID: 1828) valued at £16,735. It's located in Enfield (EN1 5NP) which is a medium risk area. Based on its premium category and location, I calculate a risk score of 60/100. Would you like me to generate an insurance quote?",16735,60.1735,3,True
1828,0xbcb48ddd09a8f3ae2471b25cea923624c178b30f,2018 BMW X5,quote,"User: ""How much would it cost to insure my BMW?""
Bot: For your 2018 BMW X5 worth £16,735, I recommend standard coverage. Given its location in Enfield and risk score of 60/100, the estimated premium is £3/month. This covers theft, damage, and total loss. Shall I create a policy quote?",16735,60.1735,3,True
1828,0xbcb48ddd09a8f3ae2471b25cea923624c178b30f,2018 BMW X5,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your BMW X5 (VIN: 37333226...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",16735,60.1735,3,True
1828,0xbcb48ddd09a8f3ae2471b25cea923624c178b30f,2018 BMW X5,claim,"User: ""I need to file a claim for my BMW""
Bot: I can help you file a claim for your 2018 BMW X5. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",16735,60.1735,3,True
1829,0x6c5b90ce6e2856b2ee20090a685984ba0671ccde,2022 Ferrari F40,analysis,"User: ""Tell me about my Ferrari F40""
Bot: I can see your 2022 Ferrari F40 (Token ID: 1829) valued at £155,737. It's located in Richmond (TW9 1HM) which is a low risk area. Based on its supercar category and location, I calculate a risk score of 81/100. Would you like me to generate an insurance quote?",155737,81.0,29,True
1829,0x6c5b90ce6e2856b2ee20090a685984ba0671ccde,2022 Ferrari F40,quote,"User: ""How much would it cost to insure my Ferrari?""
Bot: For your 2022 Ferrari F40 worth £155,737, I recommend comprehensive coverage. Given its location in Richmond and risk score of 81/100, the estimated premium is £29/month. This covers theft, damage, and total loss. Shall I create a policy quote?",155737,81.0,29,True
1829,0x6c5b90ce6e2856b2ee20090a685984ba0671ccde,2022 Ferrari F40,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ferrari F40 (VIN: 27170809...). ✅ Ownership verified, ⚠️ VIN needs verification, ✅ DVLA verified. You can proceed with insurance!",155737,81.0,29,True
1829,0x6c5b90ce6e2856b2ee20090a685984ba0671ccde,2022 Ferrari F40,claim,"User: ""I need to file a claim for my Ferrari""
Bot: I can help you file a claim for your 2022 Ferrari F40. I need to check your policy status first. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",155737,81.0,29,True
